timestamp,host,provider,channel,event_id,event_name,domain,user,workstation,source_ip,source_port,logon_type,process,status,sub_status,message,is_attack,attack_type,country,city,latitude,longitude
2026-04-25 08:52:46,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_backup,PC-FIN-001,172.16.20.214,53355,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\svc_backup from 172.16.20.214 using logon type 10,0,none,Internal,LAN,,
2026-04-25 08:53:19,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,finanzas02,SRV-MON-001,192.168.1.155,61778,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for LOCAL\finanzas02 from 192.168.1.155 using logon type 10,0,none,Internal,LAN,,
2026-04-25 08:54:13,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,helpdesk01,LAP-GER-003,172.16.20.8,63714,7,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Logoff for LOCAL\helpdesk01 from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-25 08:54:24,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,crojas,PC-RRHH-002,10.10.16.100,52690,7,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for EMPRESA\crojas from 10.10.16.100 using logon type 7,0,none,Internal,LAN,,
2026-04-25 08:54:27,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,LOCAL,svc_backup,PC-RRHH-002,192.168.1.2,52661,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Explicit credentials used by LOCAL\svc_backup from PC-RRHH-002,0,none,Internal,LAN,,
2026-04-25 08:55:08,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,finanzas02,PC-FIN-001,192.168.1.2,63531,2,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for LOCAL\finanzas02 from 192.168.1.2 using logon type 2,0,none,Internal,LAN,,
2026-04-25 08:55:29,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,alopez,PC-OPS-014,172.16.20.57,49660,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Process created by EMPRESA\alopez: C:\\Windows\\System32\\lsass.exe,0,none,Internal,LAN,,
2026-04-25 08:55:36,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,helpdesk01,PC-FIN-001,10.10.183.187,62930,3,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Logoff for EMPRESA\helpdesk01 from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-25 08:55:43,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,alopez,LAP-GER-003,172.16.20.175,58857,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for LOCAL\alopez from 172.16.20.175 using logon type 2,0,none,Internal,LAN,,
2026-04-25 08:57:26,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,finanzas02,SRV-MON-001,10.10.249.249,49902,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Process created by LOCAL\finanzas02: C:\\Windows\\System32\\cmd.exe,0,none,Internal,LAN,,
2026-04-25 08:58:18,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,CORP,jperez,PC-FIN-001,10.10.177.25,57828,7,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Explicit credentials used by CORP\jperez from PC-FIN-001,0,none,Internal,LAN,,
2026-04-25 08:58:32,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,helpdesk01,PC-FIN-001,10.10.162.203,57874,7,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for EMPRESA\helpdesk01 from 10.10.162.203 using logon type 7,0,none,Internal,LAN,,
2026-04-25 08:58:40,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,helpdesk01,PC-FIN-001,192.168.1.52,58059,10,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for EMPRESA\helpdesk01 from 192.168.1.52 using logon type 10,0,none,Internal,LAN,,
2026-04-25 08:59:34,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,admin.ops,PC-FIN-001,10.10.173.7,64420,3,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for CORP\admin.ops from 10.10.173.7 using logon type 3,0,none,Internal,LAN,,
2026-04-25 08:59:44,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,dtorres,PC-RRHH-002,192.168.1.71,49201,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for CORP\dtorres from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-25 08:59:48,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_backup,PC-FIN-001,172.16.20.192,54681,2,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for LOCAL\svc_backup from 172.16.20.192 using logon type 2,0,none,Internal,LAN,,
2026-04-25 09:00:29,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,CORP,crojas,LAP-GER-003,192.168.1.164,52023,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Explicit credentials used by CORP\crojas from LAP-GER-003,0,none,Internal,LAN,,
2026-04-25 09:03:33,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,crojas,PC-RRHH-002,172.16.20.198,52205,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for EMPRESA\crojas from 172.16.20.198 using logon type 10,0,none,Internal,LAN,,
2026-04-25 09:05:54,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,lcastro,PC-OPS-014,10.10.71.216,63278,3,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Logoff for CORP\lcastro from workstation PC-OPS-014,0,none,Internal,LAN,,
2026-04-25 09:06:03,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,admin.ops,LAP-GER-003,192.168.1.182,53854,7,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for EMPRESA\admin.ops from 192.168.1.182 using logon type 7,0,none,Internal,LAN,,
2026-04-25 09:07:06,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,mgarcia,PC-OPS-014,10.10.138.227,63804,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Logoff for EMPRESA\mgarcia from workstation PC-OPS-014,0,none,Internal,LAN,,
2026-04-25 09:07:20,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,svc_monitor,SRV-MON-001,192.168.1.247,54633,3,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Process created by EMPRESA\svc_monitor: C:\\Windows\\System32\\cmd.exe,0,none,Internal,LAN,,
2026-04-25 09:10:42,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,dtorres,PC-OPS-014,172.16.20.68,59149,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for EMPRESA\dtorres from 172.16.20.68 using logon type 10,0,none,Internal,LAN,,
2026-04-25 09:11:38,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,crojas,SRV-MON-001,10.10.10.218,49163,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for CORP\crojas from 10.10.10.218 using logon type 10,0,none,Internal,LAN,,
2026-04-25 09:12:15,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,alopez,LAP-GER-003,172.16.20.204,53154,2,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Logoff for LOCAL\alopez from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-25 09:12:17,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,CORP,lcastro,LAP-GER-003,10.10.81.104,56417,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Explicit credentials used by CORP\lcastro from LAP-GER-003,0,none,Internal,LAN,,
2026-04-25 09:14:00,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,helpdesk01,PC-OPS-014,10.10.51.4,64888,3,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for EMPRESA\helpdesk01 from 10.10.51.4 using logon type 3,0,none,Internal,LAN,,
2026-04-25 09:15:00,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,alopez,PC-FIN-001,192.168.1.167,64623,3,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for LOCAL\alopez from 192.168.1.167 using logon type 3,0,none,Internal,LAN,,
2026-04-25 09:15:22,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,alopez,LAP-GER-003,172.16.20.11,63255,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Process created by EMPRESA\alopez: C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0,none,Internal,LAN,,
2026-04-25 09:15:28,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,analista01,SRV-MON-001,10.10.147.61,51835,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for LOCAL\analista01 from 10.10.147.61 using logon type 7,0,none,Internal,LAN,,
2026-04-25 09:16:00,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,svc_backup,SRV-MON-001,10.10.88.84,64395,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for CORP\svc_backup from 10.10.88.84 using logon type 2,0,none,Internal,LAN,,
2026-04-25 09:16:00,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,EMPRESA,helpdesk01,PC-RRHH-002,192.168.1.41,53517,10,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Explicit credentials used by EMPRESA\helpdesk01 from PC-RRHH-002,0,none,Internal,LAN,,
2026-04-25 09:17:04,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,finanzas02,LAP-GER-003,172.16.20.102,64470,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for EMPRESA\finanzas02 from 172.16.20.102 using logon type 10,0,none,Internal,LAN,,
2026-04-25 09:17:27,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,alopez,SRV-MON-001,192.168.1.18,49852,2,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for CORP\alopez from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-04-25 09:18:34,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,jperez,SRV-MON-001,172.16.20.210,57172,2,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for LOCAL\jperez from 172.16.20.210 using logon type 2,0,none,Internal,LAN,,
2026-04-25 09:18:46,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,finanzas02,PC-OPS-014,192.168.1.112,52817,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for EMPRESA\finanzas02 from 192.168.1.112 using logon type 10,0,none,Internal,LAN,,
2026-04-25 09:19:52,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,admin.ops,PC-OPS-014,10.10.147.128,56306,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Logoff for LOCAL\admin.ops from workstation PC-OPS-014,0,none,Internal,LAN,,
2026-04-25 09:20:13,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,analista01,SRV-MON-001,192.168.1.53,61821,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for EMPRESA\analista01 from 192.168.1.53 using logon type 3,0,none,Internal,LAN,,
2026-04-25 09:20:23,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,dtorres,LAP-GER-003,10.10.4.74,58063,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for CORP\dtorres from 10.10.4.74 using logon type 10,0,none,Internal,LAN,,
2026-04-25 09:21:09,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,analista01,PC-FIN-001,172.16.20.4,55979,10,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Process created by EMPRESA\analista01: C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0,none,Internal,LAN,,
2026-04-25 09:21:41,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,lcastro,LAP-GER-003,172.16.20.34,53852,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for EMPRESA\lcastro from 172.16.20.34 using logon type 10,0,none,Internal,LAN,,
2026-04-25 09:24:01,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,svc_backup,SRV-MON-001,192.168.1.78,54830,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for EMPRESA\svc_backup from 192.168.1.78 using logon type 10,0,none,Internal,LAN,,
2026-04-25 09:26:26,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,CORP,helpdesk01,PC-RRHH-002,172.16.20.207,63892,3,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Special privileges assigned to CORP\helpdesk01,0,none,Internal,LAN,,
2026-04-25 09:28:28,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,analista01,LAP-GER-003,10.10.75.195,56006,7,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\analista01 from 10.10.75.195 using logon type 7,0,none,Internal,LAN,,
2026-04-25 09:31:14,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,crojas,LAP-GER-003,10.10.246.149,53167,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for EMPRESA\crojas from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-25 09:31:28,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,dtorres,LAP-GER-003,192.168.1.95,56734,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Logoff for LOCAL\dtorres from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-25 09:31:30,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,svc_backup,PC-RRHH-002,192.168.1.34,50458,7,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for CORP\svc_backup from 192.168.1.34 using logon type 7,0,none,Internal,LAN,,
2026-04-25 09:33:37,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,lcastro,SRV-MON-001,192.168.1.46,63087,7,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for LOCAL\lcastro from 192.168.1.46 using logon type 7,0,none,Internal,LAN,,
2026-04-25 09:35:56,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,EMPRESA,admin.ops,PC-OPS-014,172.16.20.39,49584,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Special privileges assigned to EMPRESA\admin.ops,0,none,Internal,LAN,,
2026-04-25 09:36:31,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,alopez,LAP-GER-003,192.168.1.152,59227,7,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for EMPRESA\alopez from 192.168.1.152 using logon type 7,0,none,Internal,LAN,,
2026-04-25 09:36:38,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,dtorres,PC-FIN-001,10.10.69.232,51849,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\dtorres from 10.10.69.232 using logon type 2,0,none,Internal,LAN,,
2026-04-25 09:37:34,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,EMPRESA,jperez,PC-RRHH-002,192.168.1.159,49775,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Special privileges assigned to EMPRESA\jperez,0,none,Internal,LAN,,
2026-04-25 09:37:41,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,svc_monitor,LAP-GER-003,10.10.58.60,59611,3,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Process created by LOCAL\svc_monitor: C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0,none,Internal,LAN,,
2026-04-25 09:40:37,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,dtorres,PC-OPS-014,172.16.20.44,56522,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for CORP\dtorres from 172.16.20.44 using logon type 3,0,none,Internal,LAN,,
2026-04-25 09:40:39,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,admin.ops,PC-FIN-001,172.16.20.202,64089,7,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for EMPRESA\admin.ops from 172.16.20.202 using logon type 7,0,none,Internal,LAN,,
2026-04-25 09:40:52,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,crojas,PC-RRHH-002,172.16.20.93,50994,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for LOCAL\crojas from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-25 09:41:02,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,EMPRESA,admin.ops,PC-OPS-014,172.16.20.246,52627,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Special privileges assigned to EMPRESA\admin.ops,0,none,Internal,LAN,,
2026-04-25 09:41:14,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,admin.ops,PC-RRHH-002,192.168.1.127,51974,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Logoff for EMPRESA\admin.ops from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-25 09:41:49,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,admin.ops,PC-RRHH-002,192.168.1.165,52204,3,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Process created by LOCAL\admin.ops: C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0,none,Internal,LAN,,
2026-04-25 09:41:55,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,admin.ops,PC-FIN-001,10.10.132.134,53843,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Logoff for CORP\admin.ops from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-25 09:43:20,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,svc_monitor,PC-FIN-001,10.10.50.32,50279,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Logoff for EMPRESA\svc_monitor from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-25 09:44:47,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,CORP,alopez,SRV-MON-001,172.16.20.105,54697,3,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Process created by CORP\alopez: C:\\Windows\\System32\\cmd.exe,0,none,Internal,LAN,,
2026-04-25 09:48:39,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,CORP,alopez,PC-FIN-001,172.16.20.165,63960,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Process created by CORP\alopez: C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0,none,Internal,LAN,,
